date,title,index
"
, 04 jul, 2014 07h16 
 ,
, 04 jul, 2014 07h16 
",KBN0F90U9 - Premiê da China diz que desempenho da economia está melhor no 2º tri,3440558
"
, 04 jul, 2014 07h43 
 ,
, 04 jul, 2014 07h43 
",KBN0F90WD - Ministro da Índia diz que relatório sobre seca não é causa para pânico,3440562
"
, 04 jul, 2014 08h25 
 ,
, 04 jul, 2014 08h25 
","Bovespa acorda sem uma ação; Oi, ex-OGX e Petrobras são destaques",3440565
"
, 04 jul, 2014 08h02 
 ,
, 04 jul, 2014 08h02 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-11 08:00,3440568
"
, 04 jul, 2014 07h44 
 ,
, 04 jul, 2014 07h44 
",KBN0F90WJ - Vendas de junho da Mercedes-Benz sobem 8% com ajuda de compactos,3440564
"
, 04 jul, 2014 08h02 
 ,
, 04 jul, 2014 08h02 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-12 08:00,3440569
"
, 04 jul, 2014 08h02 
 ,
, 04 jul, 2014 08h02 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-1 08:00,3440566
"
, 04 jul, 2014 08h02 
 ,
, 04 jul, 2014 08h02 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-10 08:00,3440567
"
, 04 jul, 2014 08h03 
 ,
, 04 jul, 2014 08h03 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-15 08:01,3440572
"
, 04 jul, 2014 08h02 
 ,
, 04 jul, 2014 08h02 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-13 08:01,3440570
"
, 04 jul, 2014 08h03 
 ,
, 04 jul, 2014 08h03 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-16 08:01,3440573
"
, 04 jul, 2014 08h03 
 ,
, 04 jul, 2014 08h03 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-4 08:00,3440576
"
, 04 jul, 2014 08h02 
 ,
, 04 jul, 2014 08h02 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-14 08:01,3440571
"
, 04 jul, 2014 08h03 
 ,
, 04 jul, 2014 08h03 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-5 08:00,3440577
"
, 04 jul, 2014 08h03 
 ,
, 04 jul, 2014 08h03 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-2 08:00,3440574
"
, 04 jul, 2014 08h03 
 ,
, 04 jul, 2014 08h03 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-7 08:00,3440579
,,3440582
"
, 04 jul, 2014 08h03 
 ,
, 04 jul, 2014 08h03 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-3 08:00,3440575
"
, 04 jul, 2014 08h03 
 ,
, 04 jul, 2014 08h03 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-6 08:00,3440578
"
, 04 jul, 2014 08h03 
 ,
, 04 jul, 2014 08h03 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-8 08:00,3440580
"
, 04 jul, 2014 08h03 
 ,
, 04 jul, 2014 08h03 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-9 08:00,3440581
"
, 04 jul, 2014 07h57 
 - Atualizada em 07h58  ,
, 04 jul, 2014 07h58 
",KBN0F90YB - Ações asiáticas atingem máxima de 3 anos com dados positivos dos EUA,3440583
"
, 04 jul, 2014 08h17 
 ,
, 04 jul, 2014 08h17 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-10 08:15,3440585
"
, 04 jul, 2014 08h17 
 ,
, 04 jul, 2014 08h17 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-1 08:15,3440584
"
, 04 jul, 2014 08h17 
 ,
, 04 jul, 2014 08h17 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-14 08:15,3440589
"
, 04 jul, 2014 08h17 
 ,
, 04 jul, 2014 08h17 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-13 08:15,3440588
"
, 04 jul, 2014 08h17 
 ,
, 04 jul, 2014 08h17 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-11 08:15,3440586
"
, 04 jul, 2014 08h17 
 ,
, 04 jul, 2014 08h17 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-12 08:15,3440587
"
, 04 jul, 2014 08h18 
 ,
, 04 jul, 2014 08h18 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-16 08:16,3440591
"
, 04 jul, 2014 08h17 
 ,
, 04 jul, 2014 08h17 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-15 08:16,3440590
"
, 04 jul, 2014 08h18 
 ,
, 04 jul, 2014 08h18 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-2 08:15,3440592
"
, 04 jul, 2014 08h18 
 ,
, 04 jul, 2014 08h18 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-3 08:15,3440593
,,3440600
"
, 04 jul, 2014 08h18 
 ,
, 04 jul, 2014 08h18 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-6 08:15,3440596
"
, 04 jul, 2014 08h18 
 ,
, 04 jul, 2014 08h18 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-4 08:15,3440594
"
, 04 jul, 2014 08h18 
 ,
, 04 jul, 2014 08h18 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-5 08:15,3440595
,,3440602
"
, 04 jul, 2014 08h18 
 ,
, 04 jul, 2014 08h18 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-7 08:15,3440597
,,3440604
"
, 04 jul, 2014 08h18 
 ,
, 04 jul, 2014 08h18 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-8 08:15,3440598
"
, 04 jul, 2014 07h56 
 ,
, 04 jul, 2014 07h56 
",KBN0F90Y5 - Riscos políticos afetam encomendas à indústria da Alemanha em maio,3440601
,,3440609
"
, 04 jul, 2014 08h01 
 - Atualizada em 08h02  ,
, 04 jul, 2014 08h02 
",KBN0F90YH - Camex adota direito antidumping contra filtros cerâmicos da China,3440603
"
, 04 jul, 2014 08h18 
 ,
, 04 jul, 2014 08h18 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-9 08:15,3440599
"
, 04 jul, 2014 08h08 
 ,
, 04 jul, 2014 08h08 
",KBN0F90YX - Cade aprova transferência de reserva mineral da Vale para Samarco,3440607
"
, 04 jul, 2014 08h36 
 ,
, 04 jul, 2014 08h36 
",Cade aprova transferência de reserva mineral da Vale para Samarco,3440606
"
, 04 jul, 2014 08h07 
 ,
, 04 jul, 2014 08h07 
",KBN0F90YT - Audi diz que vendas na China subiram 14% em junho,3440605
"
, 04 jul, 2014 08h30 
 ,
, 04 jul, 2014 08h30 
",EMPRESAS EM SITUACAO ESPECIAL,3440608
"
, 04 jul, 2014 08h32 
 ,
, 04 jul, 2014 08h32 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-10 08:30,3440611
"
, 04 jul, 2014 08h32 
 ,
, 04 jul, 2014 08h32 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-1 08:30,3440610
"
, 04 jul, 2014 08h32 
 ,
, 04 jul, 2014 08h32 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-11 08:30,3440612
"
, 04 jul, 2014 08h32 
 ,
, 04 jul, 2014 08h32 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-12 08:30,3440613
"
, 04 jul, 2014 08h32 
 ,
, 04 jul, 2014 08h32 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-13 08:30,3440614
"
, 04 jul, 2014 08h33 
 ,
, 04 jul, 2014 08h33 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-16 08:31,3440617
"
, 04 jul, 2014 08h33 
 ,
, 04 jul, 2014 08h33 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-2 08:30,3440618
"
, 04 jul, 2014 08h32 
 ,
, 04 jul, 2014 08h32 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-15 08:31,3440616
"
, 04 jul, 2014 08h32 
 ,
, 04 jul, 2014 08h32 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-14 08:30,3440615
"
, 04 jul, 2014 08h33 
 ,
, 04 jul, 2014 08h33 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-3 08:30,3440619
,,3440627
"
, 04 jul, 2014 08h33 
 ,
, 04 jul, 2014 08h33 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-6 08:30,3440622
"
, 04 jul, 2014 08h33 
 ,
, 04 jul, 2014 08h33 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-7 08:30,3440623
,,3440629
"
, 04 jul, 2014 08h33 
 ,
, 04 jul, 2014 08h33 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-9 08:30,3440625
"
, 04 jul, 2014 08h33 
 ,
, 04 jul, 2014 08h33 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-8 08:30,3440624
"
, 04 jul, 2014 08h34 
 ,
, 04 jul, 2014 08h34 
","AETATIS SEC (AETA) - CRIs da 1a Emissao, 7a Serie, ex-juros e ex-amortizacao",3440626
"
, 04 jul, 2014 08h33 
 ,
, 04 jul, 2014 08h33 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-4 08:30,3440620
,,3440633
"
, 04 jul, 2014 08h33 
 ,
, 04 jul, 2014 08h33 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-5 08:30,3440621
,,3440631
"
, 04 jul, 2014 08h35 
 ,
, 04 jul, 2014 08h35 
",ESTACIO PART (ESTC-NM)- Comunicado sobre matriculas do Pronatec para o 2o sem/14,3440630
"
, 04 jul, 2014 08h34 
 ,
, 04 jul, 2014 08h34 
","AETATIS SEC (AETA) - CRIs da 1a Emissao, 8a Serie Subordinada",3440628
,,3440636
"
, 04 jul, 2014 08h36 
 ,
, 04 jul, 2014 08h36 
",SMILES (SMLE-NM) - Aumento Capital atraves do plano de opcao de compra,3440632
,,3440639
,,3440643
,,3440641
"
, 07 jul, 2014 08h53 
 ,
, 07 jul, 2014 08h53 
",Começa a campanha! Confira os eventos que podem definir o rumo das eleições no Brasil,3440634
,,3440645
,,3440647
,,3440649
"
, 04 jul, 2014 08h38 
 ,
, 04 jul, 2014 08h38 
","AETATIS SEC (AETA) - CRIs da 1a Emissao, 10a Serie, ex-juros e ex-amortizacao",3440635
"
, 04 jul, 2014 09h55 
 ,
, 04 jul, 2014 09h55 
",Desafio das Seleções Meivox: veja as 4 ações para apostar nesta sexta-feira,3440637
"
, 04 jul, 2014 08h43 
 ,
, 04 jul, 2014 08h43 
",FORJAS TAURUS (FJTA-N2) - 1o Rateio de Sobras,3440642
"
, 04 jul, 2014 08h39 
 ,
, 04 jul, 2014 08h39 
",AMGEN (AMGN) - Material a disposicao (Form 4),3440638
,,3440651
"
, 04 jul, 2014 08h39 
 ,
, 04 jul, 2014 08h39 
",OGX PETROLEO (OGXP-NM) - Fato Relevante   Inicio da Producao do Terceiro Poco,3440640
,,3440653
"
, 04 jul, 2014 08h44 
 ,
, 04 jul, 2014 08h44 
",FREEPORT (FCXO) - Material a disposicao (Form 4),3440646
,,3440655
"
, 04 jul, 2014 08h44 
 ,
, 04 jul, 2014 08h44 
",GE (GEOO) - Material a disposicao (Form 4),3440648
"
, 04 jul, 2014 08h43 
 ,
, 04 jul, 2014 08h43 
",COMCAST (CMCS) - Material a disposicao (Form 4),3440644
,,3440657
,,3440661
"
, 04 jul, 2014 08h44 
 ,
, 04 jul, 2014 08h44 
",PANAMERICANO (BPNM-N1) - Subscricao das Sobras / Esclarecimento,3440654
,,3440659
"
, 04 jul, 2014 08h44 
 ,
, 04 jul, 2014 08h44 
",BR INSURANCE (BRIN-NM)  - Encerramento do prazo de direito de retirada,3440652
"
, 04 jul, 2014 08h44 
 ,
, 04 jul, 2014 08h44 
",KROTON (KROT-NM)-Fato Relevante Aprov da Incorp Acoes da Anhanguera p/Kroton-Rea,3440650
,,3440663
,,3440665
"
, 04 jul, 2014 08h45 
 ,
, 04 jul, 2014 08h45 
",PG (PGCO) - Material a disposicao (Form 4),3440658
"
, 04 jul, 2014 08h45 
 ,
, 04 jul, 2014 08h45 
",HALLIBURTON (HALI) - Material a disposicao (Form 4),3440656
,,3440671
"
, 04 jul, 2014 08h47 
 ,
, 04 jul, 2014 08h47 
",BANESTES (BEES) - Destituicao e eleicao de membro do Conselho Fiscal,3440662
"
, 04 jul, 2014 08h47 
 ,
, 04 jul, 2014 08h47 
",GTD PART (GTDP-MB) - Material a disposicao ( Laudo de Avaliacao ),3440664
"
, 04 jul, 2014 08h46 
 ,
, 04 jul, 2014 08h46 
",WELLS FARGO (WFCO) - ais a disposicao (Form 3 e Form 4),3440660
"
, 04 jul, 2014 08h47 
 ,
, 04 jul, 2014 08h47 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-1 08:45,3440666
"
, 04 jul, 2014 08h47 
 ,
, 04 jul, 2014 08h47 
",KROTON (KROT-NM) / ANHANGUERA (AEDU-NM) - Incorporacao de acoes da Anhanguera,3440670
"
, 04 jul, 2014 08h47 
 ,
, 04 jul, 2014 08h47 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-10 08:45,3440667
"
, 04 jul, 2014 08h47 
 ,
, 04 jul, 2014 08h47 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-11 08:45,3440668
"
, 04 jul, 2014 08h47 
 ,
, 04 jul, 2014 08h47 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-13 08:45,3440672
"
, 04 jul, 2014 08h47 
 ,
, 04 jul, 2014 08h47 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-12 08:45,3440669
"
, 04 jul, 2014 12h55 
 ,
, 04 jul, 2014 12h55 
","""Copa das Copas"" foi desastrosa para diversos comerciantes",3440676
,,3440682
"
, 04 jul, 2014 08h47 
 ,
, 04 jul, 2014 08h47 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-15 08:45,3440674
"
, 04 jul, 2014 08h47 
 ,
, 04 jul, 2014 08h47 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-14 08:45,3440673
"
, 04 jul, 2014 08h48 
 ,
, 04 jul, 2014 08h48 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-16 08:46,3440675
"
, 04 jul, 2014 08h43 
 ,
, 04 jul, 2014 08h43 
",1.41.1.2014.07.04.23.EC - Lojas contabilizam prejuízo com a Copa no Brasil,3440677
"
, 04 jul, 2014 08h48 
 ,
, 04 jul, 2014 08h48 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-2 08:45,3440678
"
, 04 jul, 2014 08h48 
 ,
, 04 jul, 2014 08h48 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-3 08:45,3440679
"
, 04 jul, 2014 08h48 
 ,
, 04 jul, 2014 08h48 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-4 08:45,3440680
,,3440689
"
, 04 jul, 2014 08h48 
 ,
, 04 jul, 2014 08h48 
",PATAGONIA (BPAT) - Posse do Superintendente de Negocios com Empresas,3440681
,,3440692
,,3440694
"
, 04 jul, 2014 08h48 
 ,
, 04 jul, 2014 08h48 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-6 08:45,3440684
"
, 04 jul, 2014 08h48 
 ,
, 04 jul, 2014 08h48 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-5 08:45,3440683
"
, 04 jul, 2014 08h48 
 ,
, 04 jul, 2014 08h48 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-8 08:45,3440686
"
, 04 jul, 2014 08h48 
 ,
, 04 jul, 2014 08h48 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-9 08:45,3440687
"
, 04 jul, 2014 08h48 
 ,
, 04 jul, 2014 08h48 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-7 08:45,3440685
,,3440696
,,3440698
"
, 04 jul, 2014 08h48 
 ,
, 04 jul, 2014 08h48 
",COPEL (CPLE-N1) - Reajuste Tarifario Copel Distribuicao,3440688
"
, 04 jul, 2014 08h53 
 ,
, 04 jul, 2014 08h53 
",AJUSTES NOS INDICES DA BMFBOVESPA EM FUNCAO DE PROVENTOS - 04/07/2014,3440691
,,3440699
"
, 04 jul, 2014 10h02 
 ,
, 04 jul, 2014 10h02 
",Carga tributária aumentou 10 p. p. após criação do real,3440690
,,3440701
"
, 04 jul, 2014 08h53 
 ,
, 04 jul, 2014 08h53 
",INCORPORACAO DE AEDU3 POR KRTN3 - Indices,3440693
"
, 04 jul, 2014 08h56 
 ,
, 04 jul, 2014 08h56 
",CONTAX  (CTAX-N2) - Esclarecimentos,3440695
"
, 04 jul, 2014 08h57 
 ,
, 04 jul, 2014 08h57 
",BRF SA (BRFS-NM) - Conclusao da Aquisicao de participacao na AKF,3440697
"
, 04 jul, 2014 09h02 
 ,
, 04 jul, 2014 09h02 
",ALTERACOES - INDICES DE REFERENCIA PARA ABERTURA DE 04/07/2014,3440700
,,3440710
"
, 04 jul, 2014 09h02 
 ,
, 04 jul, 2014 09h02 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-11 09:00,3440704
"
, 04 jul, 2014 09h02 
 ,
, 04 jul, 2014 09h02 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-10 09:00,3440703
"
, 04 jul, 2014 09h02 
 ,
, 04 jul, 2014 09h02 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-1 09:00,3440702
"
, 04 jul, 2014 09h02 
 ,
, 04 jul, 2014 09h02 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-12 09:00,3440705
"
, 04 jul, 2014 09h02 
 ,
, 04 jul, 2014 09h02 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-14 09:00,3440707
"
, 04 jul, 2014 09h02 
 ,
, 04 jul, 2014 09h02 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-13 09:00,3440706
"
, 04 jul, 2014 09h03 
 ,
, 04 jul, 2014 09h03 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-15 09:01,3440708
"
, 04 jul, 2014 09h03 
 ,
, 04 jul, 2014 09h03 
",SER EDUCA (SEER-NM) - PRONATEC,3440709
"
, 04 jul, 2014 09h03 
 ,
, 04 jul, 2014 09h03 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-16 09:01,3440711
"
, 04 jul, 2014 09h03 
 ,
, 04 jul, 2014 09h03 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-3 09:00,3440713
"
, 04 jul, 2014 09h03 
 ,
, 04 jul, 2014 09h03 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-5 09:00,3440715
"
, 04 jul, 2014 09h03 
 ,
, 04 jul, 2014 09h03 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-2 09:00,3440712
,,3440722
"
, 04 jul, 2014 09h03 
 ,
, 04 jul, 2014 09h03 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-4 09:00,3440714
,,3440721
"
, 04 jul, 2014 09h03 
 ,
, 04 jul, 2014 09h03 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-6 09:00,3440716
,,3440729
,,3440725
"
, 04 jul, 2014 09h03 
 ,
, 04 jul, 2014 09h03 
",CIA HERING (HGTX-NM)- Periodo de Silencio - Divulgacao de Resultados do 2T14,3440720
"
, 04 jul, 2014 09h03 
 ,
, 04 jul, 2014 09h03 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-7 09:00,3440717
"
, 04 jul, 2014 09h03 
 ,
, 04 jul, 2014 09h03 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-9 09:00,3440719
,,3440727
,,3440732
"
, 04 jul, 2014 09h07 
 ,
, 04 jul, 2014 09h07 
",FII V PARQUE (FVPQ)- CONSULTA FORMALIZADA - DELIBERAR SOBRE 13 EMISSAO,3440726
"
, 04 jul, 2014 09h03 
 ,
, 04 jul, 2014 09h03 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-8 09:00,3440718
"
, 04 jul, 2014 09h06 
 ,
, 04 jul, 2014 09h06 
",ELEKTRO (EKTR) - Relatorio de rating,3440724
,,3440735
"
, 04 jul, 2014 09h08 
 ,
, 04 jul, 2014 09h08 
",FIA TOP DIV (XPTD)- INICIO DE NEGOCIACAO,3440728
"
, 04 jul, 2014 09h01 
 ,
, 04 jul, 2014 09h01 
",MSDSJ2VMZGZU - Casas de luxo em Portugal vêm com visto de residência enquanto operário espera 7 anos para obter um,3440723
,,3440737
"
, 04 jul, 2014 09h12 
 ,
, 04 jul, 2014 09h12 
",ETERNIT (ETER-NM) - Relatorio de Sustentabilidade 2013,3440731
"
, 04 jul, 2014 09h31 
 ,
, 04 jul, 2014 09h31 
",7 ações devem balançar a Bovespa já na abertura do pregão desta 6ª,3440730
"
, 04 jul, 2014 08h52 
 - Atualizada em 08h53  ,
, 04 jul, 2014 08h53 
",KBN0F911F - Regulador bancário da UE aconselha bancos a evitar bitcoins,3440736
"
, 04 jul, 2014 14h32 
 ,
, 04 jul, 2014 14h32 
",Google reverte decisão para deletar links de jornal britânico,3440733
"
, 04 jul, 2014 08h44 
 ,
, 04 jul, 2014 08h44 
",KBN0F910Z - Google reverte decisão para deletar links de jornal britânico,3440734
"
, 04 jul, 2014 09h00 
 - Atualizada em 09h01  ,
, 04 jul, 2014 09h01 
",KBN0F9125 - GM suspende produção na África do Sul depois de sindicato em greve rejeitar oferta,3440738
"
, 04 jul, 2014 15h04 
 ,
, 04 jul, 2014 15h04 
",Honda diz que irá ampliar recall por airbag nos EUA para incluir Califórnia,3440739
"
, 04 jul, 2014 09h09 
 ,
, 04 jul, 2014 09h09 
",KBN0F912V - Honda diz que irá ampliar recall por airbag nos EUA para incluir Califórnia,3440740
"
, 04 jul, 2014 09h17 
 ,
, 04 jul, 2014 09h17 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-1 09:15,3440741
"
, 04 jul, 2014 09h17 
 ,
, 04 jul, 2014 09h17 
",04:07-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-12 09:15,3440744
